    0.929297208786010742E+01   -0.300353288650512695E+02    0.704880705640581612E-01   -0.657580934807714812E+03   -0.630044728947168586E+01    1
    0.583091801862881098E+02   -0.645888870788805036E+01    0.785443731336967280E-02   -0.657519857776851268E+03   -0.630378062280502860E+01    1
    0.355015516281127930E+02   -0.173368930816650391E+02    0.146348362981691488E+00   -0.655569026283025323E+03   -0.630711395613838466E+01    1
    0.286977410316467285E+02   -0.211730241775512695E+02    0.187760285670437559E-01   -0.654682261606663246E+03   -0.631044728947171318E+01    1
    0.646420359611511230E+02   -0.442963838577270508E+01    0.266646449244904682E+01   -0.652401069896398326E+03   -0.631378062280503194E+01    1
    0.584714293479919434E+02   -0.916444063186645508E+01    0.253726191790802601E-01   -0.652126884109252728E+03   -0.631711395613834714E+01    1
    0.515405476093292236E+02   -0.122232198715209961E+02    0.106140787062252551E+00   -0.651734649369120916E+03   -0.632044728947169521E+01    1
    0.485915720462799072E+02   -0.142835736274719238E+02    0.411894251465217021E+00   -0.650158455230798268E+03   -0.632378062280504061E+01    1
    0.845730304718017578E-01   -0.406629085540771484E+02    0.168227670583012473E-02   -0.650135467426976447E+03   -0.632711395613835670E+01    1
    0.995884776115417480E+02    0.196426033973693848E+02    0.765563305021270146E+01   -0.649878418542414124E+03   -0.633044728947167812E+01    1
    0.103083133697509766E+02   -0.344353914260864258E+02    0.219663617772132081E-02   -0.649621615736330568E+03   -0.633378062280503062E+01    1
    0.489499449729919434E+02   -0.142396807670593262E+02    0.108778964173438397E+01   -0.649334511662319869E+03   -0.633711395613839290E+01    1
    0.221163630485534668E+01   -0.243551135063171387E+02    0.648276007407836019E+01   -0.648240005638920820E+03   -0.634044728947172054E+01    1
    0.539430300348922600E+02   -0.109828671563856659E+02    0.265088681011466987E+01   -0.647930994262113813E+03   -0.634378062280503752E+01    1
    0.802713096141815186E+02   -0.334374904632568359E+01    0.530126021434676031E-02   -0.647612024362007332E+03   -0.634711395613836871E+01    1
    0.504351258277893066E+01   -0.180536389350891113E+02    0.757035381498629789E+01   -0.647190326413092066E+03   -0.635044728947170878E+01    1
    0.155159056186676025E+02   -0.330970764160156250E+02    0.121235727096197388E-01   -0.646799579796922558E+03   -0.635378062280502043E+01    1
    0.974418699741363525E+02    0.930464267730712891E+00    0.896983304158494588E-01   -0.644959364215543701E+03   -0.635711395613836228E+01    1
    0.945165932178497314E+02   -0.181853771209716797E+00    0.246322210037622788E-02   -0.644520090918793016E+03   -0.636044728947170235E+01    1
    0.623950362205505371E+01   -0.404790759086608887E+02    0.575897457196777353E-02   -0.644342667070379775E+03   -0.636378062280501489E+01    1
    0.496784806251525879E+02   -0.176630496978759766E+02    0.529314311349404071E-02   -0.643176372202194329E+03   -0.636711395613835140E+01    1
    0.370018661022186279E+02   -0.236391186714172363E+02    0.113012942542045358E+00   -0.643165399403122024E+03   -0.637044728947168526E+01    1
    0.814578115940093994E+02   -0.513795614242553711E+01    0.493845587219914547E-01   -0.643164046352751257E+03   -0.637378062280502000E+01    1
    0.415734469890594482E+02   -0.219855785369873047E+02    0.182209194282240694E-01   -0.642163453643014350E+03   -0.637711395613836185E+01    1
    0.908522844314575195E+02   -0.268208980560302734E+01    0.537260427205241559E-01   -0.641757577098489037E+03   -0.638044728947170103E+01    1
    0.471233129501342773E+01   -0.442014932632446289E+02    0.362873261097926324E-02   -0.640403957662335756E+03   -0.638378062280502157E+01    1
    0.228898584842681885E+02   -0.329247832298278809E+02    0.755237778139225893E-02   -0.640247559102424589E+03   -0.638711395613835187E+01    1
    0.681041300296783447E+02   -0.116237044334411621E+02    0.144998988481769052E-02   -0.640085348737213053E+03   -0.639044728947170881E+01    1
    0.970063686370849609E+02   -0.159749984741210938E+01    0.448428888264071485E-01   -0.639971544970718469E+03   -0.639378062280505244E+01    1
    0.381958723068237305E+02   -0.249819397926330566E+02    0.538497963656841105E+00   -0.639666649887865560E+03   -0.639711395613836942E+01    1
    0.594556331634521484E+01   -0.440939307212829590E+02    0.103950411387309316E+01   -0.638697910956602982E+03   -0.640044728947168995E+01    1
    0.199655354022979736E+02   -0.359576106071472168E+02    0.288401394468335839E-02   -0.638158990749620557E+03   -0.640378062280502913E+01    1
    0.180554866790771484E+02   -0.372294783592224121E+02    0.114360550182169216E+00   -0.637961251679615202E+03   -0.640711395613837098E+01    1
    0.177435457706451416E+02   -0.381001949310302734E+02    0.214288369094537724E-02   -0.636926589507492849E+03   -0.641044728947169862E+01    1
    0.729382336139678955E+02   -0.943975448608398438E+01    0.260829878114274516E+01   -0.636700194127409986E+03   -0.641378062280503070E+01    1
