    0.387204806517411342E+02   -0.842379909771911031E+02    0.929111115582617231E+02   -0.117987573718994767E+03
    0.284478087926485230E+02   -0.778102135215403621E+02    0.948941668721278688E+02   -0.117987451050888126E+03
    0.288575757489393574E+02   -0.857857454552409422E+02    0.937903890359132362E+02   -0.117981527434109651E+03
    0.207536035248448698E+02   -0.810777085677756304E+02    0.953149955795999944E+02   -0.117972310724620954E+03
    0.684808693002152040E+02   -0.464208670809386632E+02    0.961553434164489147E+02   -0.117914261744406346E+03
    0.437712236476926080E+02   -0.643000968169994280E+02    0.953956333777331196E+02   -0.117909873891131269E+03
    0.522457466694077439E+02   -0.689229574659226785E+02    0.938668580828550603E+02   -0.117867146547968517E+03
    0.615426112156738636E+01   -0.636115203031412761E+02    0.995863499799958163E+02   -0.117819024563953235E+03
    0.411296262832432404E+02   -0.927512779770488862E+02    0.917603238013412295E+02   -0.117807641858456989E+03
    0.255666647738754733E+02   -0.856439054960272870E+02    0.943838425395259151E+02   -0.117798914821162427E+03
    0.214553963717410063E+02   -0.666527333203422359E+02    0.975178940853139693E+02   -0.117770942181967413E+03
    0.366267407596877135E+02   -0.565798228974739317E+02    0.975596483149489586E+02   -0.117752786797303386E+03
    0.348140691030323168E+02   -0.819900371880932823E+02    0.939082025730814962E+02   -0.117747533998897907E+03
    0.735866258965692595E+02   -0.436195255049135397E+02    0.964884170133961021E+02   -0.117704635743911822E+03
    0.423827662239736611E+02   -0.680746642201036281E+02    0.951879112364239575E+02   -0.117700031150549862E+03
    0.327539045232129808E+02   -0.798282964764655532E+02    0.945053684645097576E+02   -0.117679293269381191E+03
    0.129223960408214538E+02   -0.725851555512884943E+02    0.977219522472918385E+02   -0.117658111403934953E+03
    0.723129981781450581E+01   -0.782676783694130052E+02    0.975993814587467199E+02   -0.117647559226193266E+03
    0.263297532705256749E+02   -0.792118769448453151E+02    0.953363084691418408E+02   -0.117640269339731091E+03
    0.599887943212760391E+02   -0.670463690851477736E+02    0.936678714640925421E+02   -0.117637090829540867E+03
    0.501985694658601318E+02   -0.512927745552801611E+02    0.972869406222769442E+02   -0.117628731394006707E+03
    0.589424759390080411E+02   -0.504737877176822067E+02    0.966422496320555666E+02   -0.117602541084524560E+03
    0.659525765974910740E+02   -0.666268350487463010E+02    0.932355782000991127E+02   -0.117573436337423459E+03
    0.244773524519975254E+02   -0.756615153549572881E+02    0.961147786462626499E+02   -0.117570423498503501E+03
    0.775006768133822419E+02   -0.307131279043175454E+02    0.989363807446588055E+02   -0.117541921309443509E+03
    0.192310689011799418E+02   -0.793987395477109885E+02    0.962258728708807780E+02   -0.117532110278888140E+03
    0.564399809462795332E+02   -0.393442544461464649E+02    0.990466946626675195E+02   -0.117520239840215481E+03
    0.121619667944727841E+02   -0.638084789912149262E+02    0.992950559626686982E+02   -0.117492098948256455E+03
    0.418718314488924293E+01   -0.681541491358144924E+02    0.995539797672133489E+02   -0.117478810238490126E+03
    0.296735260430777679E+02   -0.677237677479518823E+02    0.968400687893071535E+02   -0.117468016592233354E+03
    0.400384271601870765E+02   -0.505003614649941284E+02    0.986164972904496011E+02   -0.117458459350283860E+03
    0.489313311399641648E+02   -0.948250454687627240E+02    0.910552009904171769E+02   -0.117451397383207706E+03
    0.366750898431970143E+02   -0.563614400136783971E+02    0.979550037052257494E+02   -0.117450680929846996E+03
    0.633039616562826239E+02   -0.684692168965702592E+02    0.933529207461563431E+02   -0.117432377029964258E+03
    0.476473494067174457E+02   -0.800159799267768364E+02    0.932030993754028572E+02   -0.117411308528414750E+03
    0.190703416472923202E+02   -0.624146536519833646E+02    0.988678593506316616E+02   -0.117403702202817016E+03
    0.568986053860744718E+02   -0.727900613028260324E+02    0.933543231033346927E+02   -0.117387450418160711E+03
    0.490668214842296422E+02   -0.694802573120103233E+02    0.946572951588688341E+02   -0.117385038606371822E+03
    0.571519471878616869E+02   -0.606588331715574611E+02    0.953135359520285448E+02   -0.117364860550998415E+03
    0.628966114109351295E+02   -0.421200743658273993E+02    0.981262821787647823E+02   -0.117362122954882381E+03
    0.254349671038195879E+02   -0.683122461077723955E+02    0.973882147647399705E+02   -0.117314287032133848E+03
    0.393240793767062016E+02   -0.697151331896462239E+02    0.957179626730953856E+02   -0.117303218826123512E+03
    0.506721912647192028E+02   -0.538503307737500521E+02    0.971912221205643050E+02   -0.117295717198367399E+03
    0.494986970060302411E+02   -0.733273874602673317E+02    0.941275956839070886E+02   -0.117295081255973685E+03
    0.444235880410015724E+02   -0.933664076248888222E+02    0.919095076686452614E+02   -0.117288624803153638E+03
    0.149889643268495600E+02   -0.613201407301568651E+02    0.996510779417173467E+02   -0.117264157912641281E+03
